m;millis;step_ha;step_la;load
m;336319;0;0;40889
m;336330;0;0;40846
m;336342;0;0;40990
m;336354;0;0;40983
m;336364;0;0;40999
m;336375;0;0;40911
m;336387;0;0;40963
m;336398;0;0;40960
m;336409;0;0;40950
m;336419;0;0;40966
m;336432;0;0;40966
m;336443;0;0;40948
m;336454;0;0;40927
m;336466;0;0;41070
m;336477;0;0;40996
m;336488;0;0;40912
m;336500;0;0;40958
m;336512;0;0;40874
m;336523;0;0;40914
m;336534;0;0;40863
m;336545;0;0;40949
m;336557;0;0;40873
m;336569;0;0;40877
m;336580;0;0;40915
m;336591;0;0;40935
m;336602;0;0;41015
m;336613;0;0;40950
m;336624;0;0;41042
m;336635;0;0;40984
m;336647;0;0;40994
m;336657;0;0;41020
m;336668;0;0;40893
m;336680;0;0;40951
m;336692;0;0;40869
m;336703;0;0;41001
m;336714;0;0;40999
m;336726;0;0;41023
m;336737;0;0;40967
m;336749;0;0;40849
m;336760;0;0;41023
m;336771;0;0;40943
m;336783;0;0;40930
m;336794;0;0;40899
m;336805;0;0;40977
m;336818;0;0;40957
m;336828;0;0;40870
m;336839;0;0;40931
m;336850;0;0;40939
m;336862;0;0;41003
m;336873;0;0;40945
m;336884;0;0;41035
m;336894;0;0;41083
m;336906;0;0;40991
m;336917;0;0;40985
m;336929;0;0;40869
m;336941;0;0;40980
m;336951;0;0;40939
m;336963;0;0;40917
m;336974;0;0;40985
m;336986;0;0;40946
m;336998;0;0;40943
m;337008;0;0;40879
m;337019;0;0;41059
m;337032;0;0;41042
m;337043;0;0;40966
m;337054;0;0;40844
m;337065;0;0;40766
m;337077;0;0;40872
m;337088;0;0;40862
m;337099;0;0;41007
m;337111;0;0;40892
m;337121;0;0;41006
m;337132;0;0;40925
m;337144;0;0;40889
m;337156;0;0;41021
m;337167;0;0;40967
m;337179;0;0;40999
m;337189;0;0;40996
m;337201;0;0;41006
m;337213;0;0;40988
m;337224;0;0;40892
m;337235;0;0;40995
m;337247;0;0;40904
m;337258;0;0;40867
m;337269;0;0;40849
m;337282;0;0;40929
m;337293;0;0;40947
m;337303;0;0;41023
m;337315;0;0;40986
m;337327;0;0;40930
m;337338;0;0;41107
m;337349;0;0;40991
m;337359;0;0;41004
m;337371;0;0;40930
m;337382;0;0;40892
m;337394;0;0;40986
m;337405;0;0;40960
m;337416;0;0;41051
m;337428;0;0;40864
m;337439;0;0;40949
m;337451;0;0;40974
m;337463;0;0;40891
m;337474;0;0;41001
m;337484;0;0;40925
m;337497;0;0;40994
m;337508;0;0;40962
m;337519;0;0;41022
m;337531;0;0;40991
m;337542;0;0;40924
m;337553;0;0;40905
m;337565;0;0;40880
m;337576;0;0;40986
m;337588;0;0;40828
m;337598;0;0;40983
m;337609;0;0;40966
m;337620;0;0;40909
m;337632;0;0;40991
m;337644;0;0;41037
m;337654;0;0;41037
m;337666;0;0;40926
m;337678;0;0;41004
m;337689;0;0;40956
m;337700;0;0;40961
m;337712;0;0;41037
m;337723;0;0;41025
m;337734;0;0;41099
m;337746;0;0;40938
m;337758;0;0;40980
m;337768;0;0;40951
m;337780;0;0;40986
m;337792;0;0;40948
m;337803;0;0;40823
m;337815;0;0;40874
m;337826;0;0;40858
m;337837;0;0;40949
m;337848;0;0;40947
m;337859;0;0;40925
m;337870;0;0;40902
m;337882;0;0;40857
m;337893;0;0;40972
m;337904;0;0;40847
m;337915;0;0;40940
m;337928;0;0;40843
m;337939;0;0;40955
m;337949;0;0;40944
m;337961;0;0;40901
m;337973;0;0;41048
